Route stop,Business,Category,Generated site path,Customization fingerprint,Style rationale,Hero section pattern,21st.dev hero selection,21st.dev hero URL,21st.dev selection rationale,Motion system
935,Star East,hairdresser,websites/bay-area-final-1000/star-east-bay-area,935-star-east-hairdresser-studio-split-hero-ii7r0t,Custom direction 935-star-east-hairdresser-studio-split-hero-ii7r0t: Star East uses Hero Page for a hairdresser page in Bay Area; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Star East because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
936,Geary Cafe,cafe,websites/bay-area-final-1000/geary-cafe-bay-area,936-geary-cafe-cafe-animated-image-hero-1w0zl2l,Custom direction 936-geary-cafe-cafe-animated-image-hero-1w0zl2l: Geary Cafe uses Animated Hero Section for a cafe page in Bay Area; palette #164e63 / #f0fdfa / #14b8a6 / #083344; primary action Call for menu; content tuned to Coffee-shop warmth with fast answers for nearby customers.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Geary Cafe because it is a cafe lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
937,Sugarcane SF,cafe,websites/bay-area-final-1000/sugarcane-sf-bay-area,937-sugarcane-sf-cafe-animated-image-hero-wgb9b,Custom direction 937-sugarcane-sf-cafe-animated-image-hero-wgb9b: Sugarcane SF uses Animated Hero Section for a cafe page in Bay Area; palette #263238 / #f6f0e8 / #b7794f / #111a1d; primary action Call for menu; content tuned to Coffee-shop warmth with fast answers for nearby customers.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Sugarcane SF because it is a cafe lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
938,Kufu-Ya,restaurant,websites/bay-area-final-1000/kufu-ya-san-francisco,938-kufu-ya-restaurant-animated-image-hero-1rybn6y,Custom direction 938-kufu-ya-restaurant-animated-image-hero-1rybn6y: Kufu-Ya uses Animated Hero Section for a restaurant page in San Francisco; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Kufu-Ya because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
939,Chino's,restaurant,websites/bay-area-final-1000/chinos-bay-area,939-chinos-restaurant-animated-image-hero-mc126v,Custom direction 939-chinos-restaurant-animated-image-hero-mc126v: Chino's uses Animated Hero Section for a restaurant page in Bay Area; palette #164e63 / #f0fdfa / #14b8a6 / #083344; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Chino's because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
940,Jessica Liu Insurance Services Inc.,insurance,websites/bay-area-final-1000/jessica-liu-insurance-services-inc-bay-area,940-jessica-liu-insurance-services-i-insurance-trust-console-hero-ci50lb,Custom direction 940-jessica-liu-insurance-services-i-insurance-trust-console-hero-ci50lb: Jessica Liu Insurance Services Inc. uses Hero Section for a insurance page in Bay Area; palette #263238 / #f3f6f5 / #3f8f8b / #111a1d; primary action Call now; content tuned to A sharper local web presence for customers in the Bay Area.,trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to Jessica Liu Insurance Services Inc. because it is a insurance lead and the page needs call now conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
941,Cielito Lindo,restaurant,websites/bay-area-final-1000/cielito-lindo-bay-area,941-cielito-lindo-restaurant-animated-image-hero-u479fa,Custom direction 941-cielito-lindo-restaurant-animated-image-hero-u479fa: Cielito Lindo uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Cielito Lindo because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
942,Taste of Fusion Kitchen,restaurant,websites/bay-area-final-1000/taste-of-fusion-kitchen-bay-area,942-taste-of-fusion-kitchen-restaurant-animated-image-hero-16kzv71,Custom direction 942-taste-of-fusion-kitchen-restaurant-animated-image-hero-16kzv71: Taste of Fusion Kitchen uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Taste of Fusion Kitchen because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
943,Plato Hair Design,hairdresser,websites/bay-area-final-1000/plato-hair-design-bay-area,943-plato-hair-design-hairdresser-studio-split-hero-u3io30,Custom direction 943-plato-hair-design-hairdresser-studio-split-hero-u3io30: Plato Hair Design uses Hero Page for a hairdresser page in Bay Area; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Plato Hair Design because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
944,Superior Palace,restaurant,websites/bay-area-final-1000/superior-palace-bay-area,944-superior-palace-restaurant-animated-image-hero-vqx62c,Custom direction 944-superior-palace-restaurant-animated-image-hero-vqx62c: Superior Palace uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Superior Palace because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
945,Little Henry's,restaurant,websites/bay-area-final-1000/little-henrys-bay-area,945-little-henrys-restaurant-animated-image-hero-167arun,Custom direction 945-little-henrys-restaurant-animated-image-hero-167arun: Little Henry's uses Animated Hero Section for a restaurant page in Bay Area; palette #3d2c1f / #fbf7f0 / #b7794f / #1f160f; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Little Henry's because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
946,Julie Nail Spa,beauty,websites/bay-area-final-1000/julie-nail-spa-bay-area,946-julie-nail-spa-beauty-studio-split-hero-eavcc6,Custom direction 946-julie-nail-spa-beauty-studio-split-hero-eavcc6: Julie Nail Spa uses Hero Page for a beauty page in Bay Area; palette #4b1f36 / #fff7fb / #c2687f / #1d1418; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Julie Nail Spa because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
947,Fuwa Dumpling,restaurant,websites/bay-area-final-1000/fuwa-dumpling-bay-area,947-fuwa-dumpling-restaurant-animated-image-hero-1ixxm0d,Custom direction 947-fuwa-dumpling-restaurant-animated-image-hero-1ixxm0d: Fuwa Dumpling uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Fuwa Dumpling because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
948,Kim Son,restaurant,websites/bay-area-final-1000/kim-son-bay-area,948-kim-son-restaurant-animated-image-hero-19ubz96,Custom direction 948-kim-son-restaurant-animated-image-hero-19ubz96: Kim Son uses Animated Hero Section for a restaurant page in Bay Area; palette #164e63 / #f0fdfa / #14b8a6 / #083344; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Kim Son because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
